,score,largest_property_use_type_1,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site,green_power_offsite_kwh,egrid_output_emissions_rate,avoided_emissions_offsite,avoided_emissions_onsite_1,percent_of_electricity_that,multifamily_housing_total_1,multifamily_housing_number_5,multifamily_housing_number_6,multifamily_housing_number_7,multifamily_housing_percent,water_use_all_water_sources,community_board,census_tract,latitude,longitude
475,84.0,120000.0,1964.0,1,100.0,47.2,5.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,2110.1,307.0,80.0,40.649042,-74.012289
476,66.0,108000.0,1965.0,1,100.0,84.1,4.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,137.1,303.0,377.0,40.685695,-73.922463
477,78.0,96000.0,1950.0,1,100.0,70.2,4.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,306.0,75.0,40.680445,-73.991949
478,59.0,109200.0,1949.0,1,100.0,72.7,4.4,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,8695.8,315.0,600.0,40.58792,-73.940532
479,92.0,159600.0,1956.0,1,100.0,47.0,3.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7995.8,312.0,490.0,40.638686,-73.971651
480,80.0,187200.0,1963.0,1,100.0,52.8,3.4,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,75344.28999999921,318.0,69602.0,40.621224,-73.91287
481,80.0,61200.0,1971.0,1,100.0,63.8,6.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,302.0,179.0,40.682533,-73.968769
482,92.0,170400.0,1966.0,1,100.0,43.5,2.5,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,4514.2,307.0,147.0,40.660024,-73.987637
483,75.0,106800.0,1914.0,1,100.0,74.3,5.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,315.0,398.0,40.595698,-73.97518
484,63.0,130800.0,1930.0,1,100.0,84.9,5.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11206.4,312.0,214.0,40.632936,-74.00374
485,80.0,99600.0,1899.0,1,100.0,62.3,3.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,9544.5,304.0,435.0,40.693879,-73.913056
486,89.0,48060.0,1931.0,1,100.0,49.0,3.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,306.0,167.0,40.663251,-73.981289
487,87.0,132000.0,1909.0,2,100.0,58.1,4.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,311.0,288.0,40.604871,-73.995545
488,74.0,60000.0,1930.0,1,100.0,69.0,6.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,307.0,500.0,40.648884,-73.975607
489,24.0,69600.0,1931.0,1,100.0,106.2,5.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,56.1,317.0,870.0,40.65364,-73.933114
490,66.0,74400.0,1930.0,1,100.0,73.5,4.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5680.3,316.0,896.0,40.65744,-73.911053
497,75.0,123600.0,1915.0,1,100.0,72.2,5.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,6714.7,307.0,92.0,40.64629,-74.001903
498,67.0,145200.0,1924.0,1,100.0,77.4,4.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,639.0,312.0,470.0,40.627029,-73.989672
499,84.0,48360.0,1973.0,1,100.0,55.9,7.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,305.0,1104.0,40.660134,-73.887023
500,58.0,112800.0,1931.0,1,100.0,70.8,4.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,3377.9,312.0,446.0,40.615252,-73.97635
501,55.0,147680.0,1938.0,1,100.0,72.1,6.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7857.1,315.0,558.0,40.60422,-73.955485
502,92.0,106800.0,1959.0,1,100.0,42.4,3.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,303.0,253.0,40.690725,-73.950433
503,71.0,97200.0,1952.0,1,100.0,62.7,5.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7022.2,317.0,788.0,40.637711,-73.948159
504,55.0,86400.0,1986.0,1,100.0,80.6,3.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,302.0,193.0,40.690202,-73.961478
505,69.0,103200.0,1963.0,1,100.0,65.7,2.9,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,6066.4,305.0,1078.0,40.657922,-73.879354
506,88.0,160800.0,1960.0,1,100.0,51.7,3.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5359.6,315.0,666.0,40.60665,-73.939176
507,78.0,176400.0,1961.0,1,100.0,62.2,4.0,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,302.0,181.0,40.688811,-73.971009
508,50.0,97200.0,1930.0,1,100.0,60.1,5.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,14754.3,316.0,906.0,40.670986,-73.908194
509,94.0,324000.0,1940.0,1,100.0,48.6,3.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,313.0,306.0,40.594291,-73.98577
510,64.0,314400.0,1931.0,1,100.0,92.8,4.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,306.0,155.0,40.669629,-73.979287
511,32.0,97200.0,1993.0,1,100.0,68.4,10.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,316.0,363.0,40.673073,-73.919594
512,55.0,95530.0,1926.0,1,100.0,51.5,8.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,2641.2,316.0,900.0,40.666518,-73.924057
513,69.0,46060.0,1995.0,1,100.0,54.7,9.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,312.0,496.0,40.64382,-73.979626
575,83.0,144000.0,1973.0,1,100.0,58.5,5.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,305.0,1126.0,40.663673,-73.893754
576,86.0,135600.0,1950.0,1,100.0,57.5,3.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,6455.1,306.0,135.0,40.672015,-73.983947
578,78.0,94800.0,1907.0,1,100.0,58.4,3.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,4631.5,312.0,454.0,40.621565,-73.965595
579,70.0,93600.0,1931.0,1,100.0,77.8,3.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,8248.2,313.0,35602.0,40.57790076,-73.971313
580,75.0,124800.0,1931.0,1,100.0,58.8,5.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5584.3,318.0,964.0,40.642545,-73.908529
581,63.0,42000.0,1928.0,1,100.0,81.8,5.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,1790.7,312.0,464.0,40.623273,-73.978822
582,75.0,103200.0,1901.0,1,100.0,70.6,4.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,4641.7,312.0,224.0,40.641157,-73.993482
583,44.0,118800.0,1909.0,2,100.0,81.1,10.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,4152.1,312.0,220.0,40.637322,-73.999215
586,73.0,56400.0,1920.0,1,100.0,72.6,5.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7928.1,307.0,101.0,40.657914,-74.000652
587,32.0,94800.0,1930.0,1,100.0,119.9,3.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,522.6,316.0,918.0,40.659966,-73.904901
588,79.0,128400.0,1920.0,1,100.0,70.4,4.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,27493.7,301.0,485.0,40.708723,-73.940002
589,76.0,129600.0,1925.0,1,100.0,64.2,4.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,4459.6,308.0,347.0,40.672762,-73.927973
590,66.0,99600.0,1953.0,2,100.0,82.8,4.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,493.3,305.0,1104.0,40.66051,-73.890288
591,55.0,181200.0,1964.0,1,100.0,83.0,5.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11878.6,305.0,1118.0,40.670724,-73.874208
592,74.0,130800.0,1925.0,1,100.0,76.8,4.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11.476,312.0,108.0,40.640545,-74.000731
593,80.0,87440.0,1930.0,1,100.0,58.6,2.8,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,21506.1,312.0,498.0,40.645017,-73.980761
594,54.0,88800.0,1925.0,1,100.0,80.7,3.8,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,75344.28999999921,309.0,213.0,40.669339,-73.960675
595,50.0,154800.0,1939.0,1,100.0,63.6,6.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,6646.1,317.0,946.0,40.648423,-73.925948
596,70.0,66000.0,1936.0,1,100.0,72.3,7.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,3194.3,311.0,258.0,40.612273,-73.986713
597,96.0,228000.0,1912.0,1,100.0,41.3,3.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,10140.7,316.0,301.0,40.677805,-73.915843
598,84.0,214109.0,1975.0,1,100.0,49.5,6.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,18337.4,304.0,433.0,40.695362,-73.915142
599,94.0,182400.0,1931.0,1,100.0,47.3,4.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7022.7,313.0,354.0,40.5825,-73.973122
600,76.0,109200.0,1950.0,1,100.0,61.2,3.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11.476,303.0,281.0,40.694086,-73.940744
601,77.0,111600.0,1966.0,1,100.0,68.9,3.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11022.9,302.0,21.0,40.701343,-73.982314
602,68.0,106800.0,1962.0,1,100.0,80.5,3.9,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11498.2,303.0,385.0,40.688419,-73.924833
603,75.0,181200.0,1959.0,1,100.0,66.4,4.0,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,12036.3,301.0,509.0,40.7025,-73.948869
604,61.0,189600.0,1968.0,1,100.0,70.3,3.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,6269.5,309.0,325.0,40.665035,-73.959031
605,82.0,109200.0,1931.0,1,100.0,59.6,5.4,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,306.0,155.0,40.67146,-73.977783
606,76.0,108000.0,1966.0,1,100.0,69.7,3.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,23130.2,305.0,1134.0,40.668167,-73.897835
607,58.0,108000.0,1966.0,1,100.0,56.7,4.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,305.0,1192.0,40.676129,-73.880337
608,59.0,460800.0,1904.0,1,100.0,89.0,4.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,30181.6,314.0,794.0,40.649787,-73.95855
609,91.0,104400.0,1906.0,1,100.0,56.1,5.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,303.0,257.0,40.698869,-73.945042
610,52.0,157200.0,1992.0,1,100.0,81.0,9.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,309.0,802.0,40.656183,-73.951583
678,69.0,100800.0,1948.0,1,100.0,65.9,3.4,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,303.0,227.0,40.682663,-73.955338
679,94.0,39600.0,1926.0,1,100.0,53.8,5.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,2767.1,302.0,41.0,40.687257,-73.983579
680,73.0,122400.0,1959.0,1,100.0,61.9,2.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,9133.2,303.0,281.0,40.691037,-73.941342
681,66.0,38400.0,1900.0,1,100.0,60.9,5.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,346.4,301.0,573.0,40.71727224,-73.949649
682,86.0,121200.0,1964.0,1,100.0,54.5,3.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,16276.0,303.0,379.0,40.680463,-73.922264
683,80.0,186000.0,1940.0,1,100.0,60.2,4.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,19606.2,301.0,505.0,40.709941,-73.943641
684,87.0,110400.0,1954.0,1,100.0,54.6,5.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,316.0,912.0,40.667382,-73.908214
685,76.0,134400.0,1906.0,1,100.0,64.8,4.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,11.476,309.0,802.0,40.656046,-73.953742
686,76.0,82800.0,1920.0,1,100.0,58.9,5.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,799.6,311.0,404.0,40.601433,-73.986139
687,65.0,78000.0,1899.0,1,100.0,63.5,6.4,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,10177.1,305.0,99801.0,40.681268,-73.884063
688,56.0,86400.0,1904.0,1,100.0,58.6,7.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,301.0,497.0,40.71466,-73.946108
689,84.0,108000.0,1902.0,1,100.0,60.9,4.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7406.4,314.0,1522.0,40.641937,-73.965523
690,87.0,165600.0,1920.0,1,100.0,58.8,3.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,8907.6,306.0,63.0,40.68007,-74.001377
691,72.0,64800.0,1928.0,1,100.0,63.0,5.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,315.0,556.0,40.601617,-73.959779
692,40.0,81600.0,1908.0,1,100.0,92.0,4.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,793.2,316.0,369.0,40.677415,-73.908734
693,57.0,122400.0,1909.0,1,100.0,65.8,3.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,75344.28999999921,303.0,1237.0,40.695417,-73.959571
694,52.0,102000.0,1908.0,1,100.0,62.4,4.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,8649.7,305.0,1150.0,40.672579,-73.884803
707,65.0,106800.0,1930.0,1,100.0,79.0,4.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,17099.9,316.0,924.0,40.665878,-73.911705
708,67.0,93600.0,1910.0,1,100.0,85.1,5.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,18843.5,316.0,303.0,40.675024,-73.915778
709,40.0,93600.0,1930.0,1,100.0,104.2,5.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,9243.7,316.0,896.0,40.660204,-73.913933
710,83.0,128400.0,1924.0,1,100.0,58.0,4.9,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,17362.9,310.0,166.0,40.618676,-74.012722
711,79.0,168000.0,1940.0,1,100.0,57.4,4.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,4510.2,318.0,988.0,40.643278,-73.896212
712,16.0,129665.0,1931.0,1,100.0,100.9,10.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,9688.2,317.0,794.0,40.648608,-73.952821
713,64.0,98400.0,1960.0,1,100.0,71.8,3.3,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,3020.4,303.0,297.0,40.683241,-73.930813
714,48.0,112800.0,1964.0,1,100.0,82.4,4.6,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,305.0,1104.0,40.655997,-73.886547
715,67.0,175200.0,1920.0,1,100.0,64.7,6.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5187.6,308.0,311.0,40.675612,-73.938843
716,54.0,242400.0,1910.0,1,100.0,77.5,6.1,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,17116.9,304.0,435.0,40.697185,-73.91117
717,75.0,297600.0,1940.0,1,100.0,58.9,5.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,15858.5,318.0,990.0,40.641474,-73.898254
718,78.0,218400.0,1903.0,1,100.0,66.0,5.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,301.0,519.0,40.715073,-73.954754
719,87.0,292800.0,1928.0,1,100.0,53.0,3.6,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,302.0,13.0,40.694926,-73.986015
720,93.0,231000.0,1940.0,1,100.0,31.3,6.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,12873.1,314.0,772.0,40.631798,-73.952652
721,55.0,180000.0,1911.0,1,100.0,75.1,7.8,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7485.1,305.0,1144.0,40.674135,-73.89643
722,55.0,63425.0,1927.0,1,100.0,61.2,8.3,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,2847.7,307.0,504.0,40.649404,-73.971736
723,48.0,110400.0,1995.0,1,100.0,59.7,8.4,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,3445.3,307.0,84.0,40.652701,-74.004743
724,23.0,126000.0,1908.0,1,100.0,90.7,13.5,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,309.0,321.0,40.667195,-73.951167
725,12.0,62180.0,1973.0,1,100.0,140.4,13.2,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,8656.7,310.0,160.0,40.619931,-74.028086
726,15.0,48400.0,1911.0,1,100.0,124.3,15.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,16888.1,303.0,375.0,40.688831,-73.920906
727,18.0,25400.0,1920.0,1,100.0,105.2,16.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,9413.0,303.0,243.0,40.68538,-73.954302
804,82.0,96000.0,1966.0,1,100.0,60.3,5.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,1046.4,306.0,53.0,40.677343,-74.011558
805,85.0,139200.0,1956.0,1,100.0,55.9,3.4,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,1154.0,308.0,205.0,40.678297,-73.965541
806,66.0,99600.0,1957.0,1,100.0,64.7,4.9,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,2025.8,302.0,199.0,40.685491,-73.966291
807,73.0,31200.0,1925.0,1,100.0,70.0,5.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,306.0,153.0,40.668916,-73.983195
808,66.0,96000.0,1925.0,1,100.0,74.6,4.3,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,303.0,241.0,40.693018,-73.953034
809,96.0,133200.0,1957.0,1,100.0,37.0,3.6,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,306.0,77.0,40.680415,-73.994754
810,70.0,184800.0,1961.0,1,100.0,55.5,3.8,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,13259.8,318.0,956.0,40.635553,-73.91079
811,84.0,130800.0,1965.0,1,100.0,57.0,3.5,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,20011.1,303.0,289.0,40.693161,-73.935765
812,66.0,103890.7,1933.0,1,100.0,66.4,7.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7774.4,311.0,302.0,40.597863,-73.991693
813,64.0,147600.0,1940.0,1,100.0,70.2,6.1,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7343.8,318.0,1008.0,40.635015,-73.897262
814,77.0,144000.0,1901.0,1,100.0,67.6,4.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,3651.3,307.0,82.0,40.651977,-74.006862
815,68.0,134400.0,1970.0,1,100.0,55.1,4.0,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,7285.6,304.0,425.0,40.701621,-73.93241
816,56.0,111600.0,1971.0,1,100.0,71.3,3.7,0.0,79.5,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5824.4,305.0,1158.0,40.669719,-73.892822
