,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
2631,69.0,373981.63999999966,1949.0,3,100.0,83.0,3.9,0.0,79.5,0.0,1.16808,0.0,190.0,1.16808,0.0,100.0,19188.8,31.61999999999989,0,0,-73.906298,40.8870975,C
2647,92.0,80000.0,1955.0,1,100.0,68.4,3.3,0.0,79.5,0.0,0.8375,0.8375,0.0,0.0,0.0,100.0,3171.5,5.0,0,0,-73.912359,40.88445,A
2649,63.0,151800.0,1961.0,1,100.0,81.8,4.2,0.0,79.5,0.0,0.61265,0.61265,0.0,0.0,100.0,100.0,6276.2,7.0,0,0,-73.909777,40.8870975,C
2650,65.0,107627.0,1961.0,1,100.0,84.0,4.4,0.0,79.5,0.0,0.95701,0.0,103.0,0.95701,0.0,100.0,4231.0,5.0,0,0,-73.897216,40.8870975,C
2732,69.0,54000.0,1997.0,1,100.0,93.0,4.9,0.0,79.5,0.0,1.18518,0.0,64.0,1.18518,0.0,100.0,2922.0,6.0,0,0,-73.896415,40.8870975,C
2735,59.0,85523.0,1965.0,1,100.0,88.8,3.4,0.0,79.5,0.0,0.88865,0.0,76.0,0.88865,80.0,100.0,2914.0,4.0,0,0,-73.898158,40.8870975,C
2740,70.0,117929.0,1926.0,1,100.0,72.4,3.9,0.0,79.5,0.0,0.59358,0.0,70.0,0.59358,80.0,100.0,3800.9,17.0,0,0,-73.908827,40.8870975,C
2744,67.0,58234.0,2009.0,1,100.0,88.9,6.8,0.0,79.5,0.0,1.25356,0.0,73.0,1.25356,0.0,100.0,3403.6,5.0,0,0,-73.857597,40.819107,C
2751,90.0,129600.0,1960.0,1,100.0,60.2,3.0,0.0,79.5,0.0,0.76389,0.0,99.0,0.76389,90.0,100.0,3188.2,5.0,0,0,-73.916687,40.878975,A
2754,72.0,101800.0,1954.0,1,100.0,77.7,4.2,0.0,79.5,0.0,0.76621,0.76621,0.0,0.0,80.0,100.0,2764.9,9.0,0,0,-73.912823,40.886399,B
2766,54.0,59352.0,1954.0,1,100.0,87.4,3.5,0.0,79.5,0.0,0.92667,0.0,55.0,0.92667,80.0,100.0,2089.5,5.0,0,0,-73.913588,40.884599,D
2767,82.0,62088.0,1940.0,1,100.0,75.0,3.2,0.0,79.5,0.0,1.07911,0.0,67.0,1.07911,80.0,100.0,2486.5,7.0,0,0,-73.898051,40.8870975,B
2771,12.0,131140.0,1927.0,1,100.0,94.8,6.8,0.0,79.5,0.0,0.64054,0.0,84.0,0.64054,100.0,100.0,7353.3,31.61999999999989,0,0,-73.905198,40.879806,D
2772,66.0,82559.0,1953.0,1,100.0,75.5,4.2,0.0,79.5,0.0,0.574596,0.0,47.0,0.56929,80.0,100.0,2646.2,6.0,0,0,-73.917172,40.88169,C
2773,100.0,72594.0,1954.0,1,100.0,30.7,3.7,0.0,79.5,0.0,0.66121,0.0,48.0,0.66121,80.0,100.0,6415.4635607573155,9.0,0,0,-73.913069,40.8870975,A
2779,65.0,65766.0,1953.0,1,100.0,78.8,2.8,0.0,79.5,0.0,0.63863,0.0,42.0,0.63863,80.0,100.0,2118.9,8.0,0,0,-73.912543,40.8870975,C
2781,50.0,85218.0,1970.0,1,100.0,85.8,4.8,0.0,79.5,0.0,1.09132,0.0,93.0,1.09132,80.0,100.0,3281.0,5.0,0,0,-73.830415,40.85552,D
2782,52.0,64310.0,1966.0,1,100.0,85.5,4.6,0.0,79.5,0.0,0.91743,0.0,59.0,0.91743,80.0,100.0,2655.6,5.0,0,0,-73.911289,40.881515,D
2783,60.0,70447.0,1974.0,1,100.0,82.6,4.6,0.0,79.5,0.0,1.02204,0.0,72.0,1.02204,80.0,100.0,4528.7,5.0,0,0,-73.90744,40.882086,C
2795,56.0,106684.0,1954.0,1,100.0,89.2,3.9,0.0,79.5,0.0,0.75925,0.0,81.0,0.75925,80.0,100.0,3510.6,5.0,0,0,-73.909469,40.8870975,C
2804,58.0,75390.0,1960.0,1,100.0,90.3,4.6,0.0,79.5,0.0,0.9683,0.0,73.0,0.9683,80.0,100.0,3298.8,5.0,0,0,-73.899767,40.87645,C
2879,50.0,107451.0,2007.0,1,100.0,91.1,6.9,0.0,79.5,0.0,0.91204,0.91204,0.0,0.0,70.0,100.0,12893.6,6.0,0,0,-73.907118,40.837981,D
2881,56.0,63340.0,1995.0,1,100.0,83.3,7.0,0.0,79.5,0.0,0.99463,0.0,63.0,0.99463,70.0,100.0,5136.6,4.0,0,0,-73.889972,40.849724,C
2924,85.0,140628.0,1949.0,1,100.0,68.6,2.8,0.0,79.5,0.0,0.92442,0.0,130.0,0.92442,100.0,100.0,6859.6,6.0,0,0,-73.841479,40.855797,B
2926,100.0,57164.0,1938.0,1,100.0,27.9,3.6,0.0,79.5,0.0,0.85718,0.0,49.0,0.85718,90.0,100.0,4197.2,7.0,0,0,-73.870829,40.859273,A
2927,100.0,63956.0,1938.0,1,100.0,16.5,3.3,0.0,79.5,0.0,0.85997,0.0,55.0,0.85997,90.0,100.0,5421.9,6.0,0,0,-73.865618,40.85821,A
2928,100.0,65236.0,1929.0,1,100.0,17.0,3.4,0.0,79.5,0.0,1.19566,0.0,78.0,1.19566,90.0,100.0,6906.5,7.0,0,0,-73.854938,40.8870975,A
2985,36.0,73040.0,1938.0,1,100.0,109.9,5.4,0.0,79.5,0.0,1.06791,0.0,78.0,1.06791,100.0,100.0,7219.4,9.0,0,0,-73.911526,40.844402,D
2994,100.0,62560.0,1961.0,1,100.0,28.0,4.8,0.0,79.5,0.0,1.16688,0.0,73.0,1.16688,100.0,100.0,6415.4635607573155,6.0,0,0,-73.896534,40.8870975,A
2998,75.0,77540.0,1941.0,1,100.0,74.4,3.5,0.0,79.5,0.0,0.78669,0.0,61.0,0.78669,100.0,100.0,7320.4,7.0,0,0,-73.899488,40.869953,B
3019,93.0,345456.0,1970.0,1,100.0,64.2,2.3,0.0,79.5,0.0,0.82789,0.82789,0.0,0.0,90.0,90.0,16261.9,3.0,0,0,-73.835209,40.846245,A
3042,49.0,138000.0,1920.0,1,100.0,99.5,4.6,0.0,79.5,0.0,1.12319,0.0,155.0,1.12319,0.0,100.0,11191.4,27.0,0,0,-73.906096,40.863558,D
3062,100.0,58368.0,1920.0,1,100.0,25.8,4.1,0.0,79.5,0.0,1.06223,0.0,62.0,1.06223,0.0,90.0,8036.6,8.0,0,0,-73.912223,40.861411,A
3068,100.0,53684.0,1920.0,1,100.0,16.2,3.2,0.0,79.5,0.0,0.95,0.0,51.0,0.95,0.0,100.0,4691.6,7.0,0,0,-73.911402,40.861161,A
3130,74.0,85195.0,1960.0,1,100.0,67.2,3.0,0.0,79.5,0.0,0.66905,0.0,57.0,0.66905,0.0,100.0,3914.6,4.0,0,0,-73.863878,40.853726,B
3133,61.0,56022.0,1928.0,1,100.0,80.1,3.1,0.0,79.5,0.0,0.92821,0.0,52.0,0.92821,0.0,100.0,4207.8,14.0,0,0,-73.885574,40.874455,C
3136,59.0,90750.0,1929.0,1,100.0,81.3,2.9,0.0,79.5,0.0,0.78237,0.0,71.0,0.78237,0.0,100.0,8138.8,8.0,0,0,-73.875405,40.873193,C
3149,64.0,65543.0,1933.0,1,100.0,81.6,3.4,0.0,79.5,0.0,0.91543,0.0,60.0,0.91543,90.0,90.0,8074.5,8.0,0,0,-73.86306,40.835047,C
3165,80.0,120650.0,1954.0,1,100.0,62.1,3.4,0.0,79.5,0.0,0.68794,0.0,83.0,0.68794,100.0,100.0,3877.9,10.0,0,0,-73.90941,40.8870975,B
3166,84.0,92180.0,1940.0,1,100.0,69.2,3.6,0.0,79.5,0.0,0.99805,0.0,92.0,0.99805,100.0,100.0,8419.6,8.0,0,0,-73.919952,40.828576,B
3169,66.0,83200.0,1953.0,1,100.0,78.7,3.3,0.0,79.5,0.0,0.74519,0.0,62.0,0.74519,90.0,90.0,3837.2,7.0,0,0,-73.914646,40.883299,C
3199,43.0,64169.0,1933.0,1,100.0,86.0,3.9,0.0,79.5,0.0,0.82594,0.0,53.0,0.82594,70.0,90.0,7258.0,6.0,0,0,-73.920689,40.834722,D
3200,15.0,71169.0,1925.0,1,100.0,111.7,4.9,0.0,79.5,0.0,0.92737,0.0,66.0,0.92737,90.0,90.0,6415.4635607573155,14.0,0,0,-73.890748,40.866204,D
3206,71.0,84132.0,1923.0,1,100.0,74.2,3.7,0.0,79.5,0.0,0.7726,0.0,65.0,0.7726,70.0,90.0,6415.4635607573155,14.0,0,0,-73.883915,40.868218,B
3207,61.0,77002.0,1929.0,1,100.0,92.2,3.9,0.0,79.5,0.0,0.7792,0.0,60.0,0.7792,80.0,90.0,7385.7,8.0,0,0,-73.872306,40.879286,C
3208,24.0,79095.0,1931.0,1,100.0,103.2,3.4,0.0,79.5,0.0,0.83444,0.0,66.0,0.83444,80.0,90.0,10166.8,7.0,0,0,-73.866247,40.88521,D
3209,51.0,62610.0,1949.0,1,100.0,88.8,3.6,0.0,79.5,0.0,1.0222,0.0,64.0,1.0222,80.0,90.0,6555.2,7.0,0,0,-73.862069,40.8870975,D
3210,61.0,98352.0,1923.0,1,100.0,80.3,3.5,0.0,79.5,0.0,0.80324,0.0,79.0,0.80324,90.0,90.0,10112.2,6.0,0,0,-73.892266,40.868827,C
3211,41.0,71028.0,1928.0,1,100.0,91.5,3.5,0.0,79.5,0.0,0.77434,0.0,55.0,0.77434,90.0,90.0,5429.2,11.0,0,0,-73.882801,40.882536,D
3249,25.0,373981.63999999966,1970.0,1,100.0,100.6,5.4,0.0,79.5,0.0,0.61108,0.61108,0.0,0.0,100.0,100.0,26297.4,18.0,0,0,-73.91375,40.885555,D
3288,48.0,106615.0,1929.0,1,100.0,83.8,3.8,0.0,79.5,0.0,0.78788,0.0,84.0,0.78788,90.0,100.0,19079.1,8.0,0,0,-73.925913,40.825866,D
3289,65.0,92400.0,1926.0,1,100.0,76.2,3.6,0.0,79.5,0.0,0.64935,0.0,60.0,0.64935,90.0,100.0,8184.4,8.0,0,0,-73.924757,40.826118,C
3291,62.0,56000.0,1923.0,1,100.0,86.2,4.9,0.0,79.5,0.0,0.96429,0.0,54.0,0.96429,60.0,60.0,6415.4635607573155,5.0,0,0,-73.899047,40.814883,C
3292,92.0,56000.0,1923.0,1,100.0,64.8,3.3,0.0,79.5,0.0,0.96429,0.0,54.0,0.96429,60.0,60.0,6415.4635607573155,5.0,0,0,-73.898848,40.815075,A
3296,83.0,228891.0,1953.0,1,100.0,64.3,3.4,0.0,79.5,0.0,0.69465,0.69465,0.0,0.0,0.0,100.0,9881.8,7.0,0,0,-73.919848,40.882137,B
3300,53.0,373981.63999999966,1970.0,1,100.0,64.7,6.6,0.0,79.5,0.0,0.59207,0.59207,0.0,0.0,100.0,100.0,6415.4635607573155,7.0,0,0,-73.877812,40.880041,D
3301,88.0,113290.0,1987.0,1,100.0,56.7,5.0,0.0,79.5,0.0,1.02392,0.0,116.0,1.02392,50.0,100.0,4818.9,6.0,0,0,-73.904881,40.886432,A
3306,58.0,373981.63999999966,1960.0,1,100.0,91.5,4.0,0.0,79.5,0.0,1.02791,1.02791,0.0,0.0,90.0,90.0,22291.7,3.0,0,0,-73.906827,40.8870975,C
3313,70.0,373981.63999999966,1960.0,1,100.0,84.8,3.8,0.0,79.5,0.0,1.04715,1.04715,0.0,0.0,90.0,90.0,24386.5,4.0,0,0,-73.906568,40.8870975,C
3314,48.0,373981.63999999966,1960.0,1,100.0,101.1,3.8,0.0,79.5,0.0,1.02028,1.02028,0.0,0.0,90.0,90.0,22494.0,6.0,0,0,-73.906499,40.8870975,D
3315,62.0,112390.0,1983.0,1,100.0,65.4,4.4,0.0,79.5,0.0,0.64952,0.64952,0.0,0.0,0.0,80.0,3456.6,5.0,0,0,-73.91905,40.877629,C
3333,95.0,105029.0,1939.0,1,100.0,46.1,2.1,0.0,79.5,0.0,0.60936,0.0,64.0,0.60936,90.0,100.0,3698.4,9.0,0,0,-73.908989,40.886547,A
3341,92.0,81630.0,1926.0,1,100.0,47.0,3.9,0.0,79.5,0.0,0.88203,0.0,72.0,0.88203,90.0,100.0,9380.6,9.0,0,0,-73.92294,40.83496,A
3353,96.0,67436.0,1937.0,1,100.0,65.2,2.9,0.0,79.5,0.0,0.72661,0.0,49.0,0.72661,90.0,100.0,3453.8,7.0,0,0,-73.888941,40.868017,A
3358,93.0,139635.0,1930.0,1,100.0,49.9,3.4,0.0,79.5,0.0,0.85938,0.0,120.0,0.85938,90.0,100.0,9095.1,14.0,0,0,-73.865934,40.839733,A
3362,25.0,53622.0,1986.0,1,100.0,107.8,8.4,0.0,79.5,0.0,0.63407,0.63407,0.0,0.0,90.0,90.0,6415.4635607573155,3.0,0,0,-73.922066,40.881059,D
3375,73.0,51000.0,1949.0,1,100.0,88.7,4.0,0.0,79.5,0.0,1.05882,0.0,54.0,1.05882,90.0,100.0,6415.4635607573155,10.0,0,0,-73.911393,40.884389,B
3379,28.0,70210.0,1928.0,1,100.0,122.7,5.0,0.0,79.5,0.0,1.1252,0.0,79.0,1.1252,0.0,90.0,8202.5,18.0,0,0,-73.918773,40.831891,D
3383,49.0,86411.0,1928.0,1,100.0,84.2,4.7,0.0,79.5,0.0,0.77536,0.0,67.0,0.77536,0.0,90.0,6415.4635607573155,21.0,0,0,-73.873405,40.879065,D
3388,93.0,228930.0,1959.0,1,100.0,51.4,2.4,0.0,79.5,0.0,0.61591,0.0,141.0,0.61591,0.0,90.0,4849.5,5.0,0,0,-73.919741,40.880369,A
3389,73.0,212433.0,1955.0,1,100.0,69.8,2.9,0.0,79.5,0.0,0.60725,0.60725,0.0,0.0,0.0,80.0,5869.7,5.0,0,0,-73.920165,40.883051,B
3390,51.0,93060.0,1964.0,1,100.0,87.8,3.8,0.0,79.5,0.0,0.80593,0.0,75.0,0.80593,0.0,80.0,6415.4635607573155,10.0,0,0,-73.912213,40.879943,D
3392,87.0,130400.0,1934.0,1,100.0,69.5,3.3,0.0,79.5,0.0,0.65951,0.65951,0.0,0.0,0.0,100.0,6415.4635607573155,8.0,0,0,-73.9161,40.882699,A
3393,56.0,125148.0,1941.0,1,100.0,83.9,4.8,0.0,79.5,0.0,0.95087,0.95087,0.0,0.0,0.0,100.0,5785.8,19.0,0,0,-73.910245,40.88065,C
3394,87.0,88470.0,1957.0,1,100.0,67.8,2.9,0.0,79.5,0.0,0.90426,0.0,80.0,0.90426,0.0,80.0,3191.9,7.0,0,0,-73.911488,40.884098,A
3395,72.0,80000.0,1958.0,1,100.0,74.7,3.5,0.0,79.5,0.0,0.85,0.0,34.0,0.425,100.0,100.0,3317.6,5.0,0,0,-73.912362,40.884511,B
3397,73.0,148000.0,1928.0,1,100.0,79.1,2.7,0.0,79.5,0.0,0.69595,0.0,103.0,0.69595,0.0,100.0,6415.4635607573155,29.0,0,0,-73.877961,40.879594,B
3409,28.0,253654.0,1963.0,1,100.0,111.4,4.9,0.0,79.5,0.0,0.72934,0.72934,0.0,0.0,100.0,100.0,9683.5,6.0,0,0,-73.91575,40.8870975,D
3410,94.0,118214.0,1940.0,1,100.0,57.2,2.7,0.0,79.5,0.0,0.76979,0.76979,0.0,0.0,0.0,100.0,6415.4635607573155,9.0,0,0,-73.905622,40.886605,A
3414,58.0,57410.0,1964.0,1,100.0,82.8,4.8,0.0,79.5,0.0,1.11479,0.0,64.0,1.11479,0.0,100.0,2835.1,6.0,0,0,-73.898479,40.8870975,C
3416,45.0,247000.0,1963.0,1,100.0,83.5,5.6,0.0,79.5,0.0,0.79352,0.79352,0.0,0.0,100.0,100.0,6415.4635607573155,4.0,0,0,-73.913036,40.8870975,D
3421,43.0,84925.0,1970.0,1,100.0,86.1,4.3,0.0,79.5,0.0,0.85958,0.85958,0.0,0.0,0.0,100.0,4647.4,5.0,0,0,-73.912986,40.8870975,D
3424,76.0,117594.0,1963.0,1,100.0,73.1,3.8,0.0,79.5,0.0,0.8844,0.0,104.0,0.8844,0.0,80.0,4202.9,5.0,0,0,-73.912883,40.8870975,B
3428,69.0,223767.0,1940.0,1,100.0,75.4,5.2,0.0,79.5,0.0,1.48369,0.0,190.0,1.48369,60.0,80.0,6415.4635607573155,11.0,0,0,-73.854486,40.840982,C
3429,81.0,296900.0,1940.0,1,100.0,65.8,3.7,0.0,79.5,0.0,1.00707,1.00707,0.0,0.0,60.0,80.0,6415.4635607573155,15.0,0,0,-73.857725,40.84196,B
3431,95.0,131237.0,1940.0,1,100.0,50.8,3.3,0.0,79.5,0.0,0.97533,0.0,128.0,0.97533,60.0,80.0,6415.4635607573155,7.0,0,0,-73.854468,40.840987,A
3433,85.0,109206.0,1958.0,1,100.0,76.3,3.5,0.0,79.5,0.0,1.16294,0.0,67.0,0.61352,90.0,90.0,3938.5,5.0,0,0,-73.862761,40.8870975,B
3434,73.0,121500.0,1965.0,1,100.0,72.0,3.8,0.0,79.5,0.0,0.88066,0.88066,0.0,0.0,0.0,100.0,6598.4,5.0,0,0,-73.899617,40.8870975,B
3435,55.0,62601.0,1959.0,1,100.0,93.3,4.6,0.0,79.5,0.0,0.95845,0.95845,0.0,0.0,0.0,100.0,4721.7,5.0,0,0,-73.902815,40.8870975,D
3447,52.0,355456.0,1940.0,1,100.0,94.8,3.6,0.0,79.5,0.0,1.00716,0.0,190.0,1.00716,60.0,80.0,6415.4635607573155,21.0,0,0,-73.861569,40.839382,D
3448,83.0,296290.0,1940.0,1,100.0,62.9,4.5,0.0,79.5,0.0,1.01927,1.01927,0.0,0.0,60.0,80.0,6415.4635607573155,11.0,0,0,-73.858638,40.839365,B
3450,82.0,294816.0,1940.0,1,100.0,63.8,4.1,0.0,79.5,0.0,1.02437,0.0,190.0,1.02437,60.0,80.0,6415.4635607573155,16.0,0,0,-73.858084,40.839682,B
3451,89.0,319622.0,1940.0,1,100.0,58.2,3.7,0.0,79.5,0.0,1.0575,0.0,190.0,1.0575,60.0,80.0,6415.4635607573155,11.0,0,0,-73.858855,40.839228,A
3452,88.0,136665.0,1940.0,1,100.0,59.1,3.7,0.0,79.5,0.0,0.99513,0.0,136.0,0.99513,60.0,80.0,6415.4635607573155,7.0,0,0,-73.857169,40.840079,A
3453,82.0,207677.0,1940.0,1,100.0,61.4,3.9,0.0,79.5,0.0,1.00156,1.00156,0.0,0.0,60.0,80.0,6415.4635607573155,7.0,0,0,-73.860229,40.838834,B
3455,85.0,186770.0,1940.0,1,100.0,62.6,3.5,0.0,79.5,0.0,1.07084,0.0,190.0,1.07084,60.0,80.0,6415.4635607573155,10.0,0,0,-73.8599,40.838828,B
3456,95.0,230704.0,1940.0,1,100.0,49.1,3.7,0.0,79.5,0.0,1.00562,1.00562,0.0,0.0,60.0,80.0,6415.4635607573155,9.0,0,0,-73.862738,40.840487,A
3457,93.0,246436.0,1940.0,1,100.0,52.5,3.7,0.0,79.5,0.0,1.08345,0.0,190.0,1.08345,60.0,80.0,6415.4635607573155,11.0,0,0,-73.862237,40.841447,A
3458,90.0,232864.0,1940.0,1,100.0,57.4,3.9,0.0,79.5,0.0,1.03494,0.0,190.0,1.03494,60.0,80.0,6415.4635607573155,10.0,0,0,-73.861286,40.841558,A
3469,99.0,86875.0,1955.0,1,100.0,59.1,3.4,0.0,79.5,0.0,0.82878,0.0,72.0,0.82878,90.0,100.0,3477.7,5.0,0,0,-73.890957,40.864448,A
3486,7.0,61489.0,1941.0,1,100.0,139.8,5.0,0.0,79.5,0.0,1.15468,0.0,71.0,1.15468,90.0,100.0,6415.4635607573155,9.0,0,0,-73.892887,40.871301,D
3487,52.0,61323.0,1941.0,1,100.0,86.0,3.4,0.0,79.5,0.0,0.84797,0.0,52.0,0.84797,90.0,100.0,5876.7,7.0,0,0,-73.893589,40.870826,D
3494,61.0,98832.0,1928.0,1,100.0,84.2,4.0,0.0,79.5,0.0,1.03205,0.0,102.0,1.03205,90.0,100.0,6716.8,7.0,0,0,-73.833797,40.847305,C
3495,45.0,124076.0,1927.0,1,100.0,81.6,5.3,0.0,79.5,0.0,0.73342,0.0,91.0,0.73342,90.0,100.0,9215.7,10.0,0,0,-73.9243,40.823968,D
3497,99.0,344470.0,1960.0,2,100.0,27.1,6.4,0.0,79.5,0.0,0.92896,0.92896,0.0,0.0,70.0,100.0,6415.4635607573155,3.0,0,0,-73.906291,40.822064,A
3527,31.0,92400.0,1972.0,1,100.0,87.2,5.7,0.0,79.5,0.0,0.82251,0.0,26.0,0.28139,60.0,100.0,6415.4635607573155,3.0,0,0,-73.881354,40.840598,D
3528,31.0,92400.0,1972.0,1,100.0,87.2,5.7,0.0,79.5,0.0,0.82251,0.0,26.0,0.28139,60.0,100.0,6415.4635607573155,3.0,0,0,-73.881354,40.840598,D
3544,33.0,42350.0,1972.0,1,100.0,92.4,6.4,0.0,79.5,0.0,0.85006,0.0,12.0,0.28335,60.0,100.0,6415.4635607573155,3.0,0,0,-73.881697,40.840769,D
3545,33.0,42350.0,1972.0,1,100.0,92.4,6.4,0.0,79.5,0.0,0.85006,0.0,12.0,0.28335,60.0,100.0,6415.4635607573155,3.0,0,0,-73.881697,40.840769,D
3551,43.0,181125.0,1972.0,1,100.0,92.9,3.8,0.0,79.5,0.0,0.71774,0.39752,34.0,0.18772,60.0,100.0,6415.4635607573155,4.0,0,0,-73.88068,40.841528,D
3553,91.0,53900.0,1962.0,1,100.0,73.8,4.8,0.0,79.5,0.0,0.9462,0.0,51.0,0.9462,90.0,100.0,3653.5,5.0,0,0,-73.900485,40.870596,A
3567,42.0,57960.0,1957.0,1,100.0,112.5,4.4,0.0,79.5,0.0,1.38026,0.0,80.0,1.38026,90.0,100.0,2848.6,8.0,0,0,-73.86211,40.8870975,D
3569,97.0,61819.0,1958.0,1,100.0,54.6,4.2,0.0,79.5,0.0,1.26175,0.0,78.0,1.26175,90.0,100.0,5094.1,5.0,0,0,-73.861997,40.8870975,A
3570,89.0,151932.0,1958.0,1,100.0,54.3,2.5,0.0,79.5,0.0,0.72401,0.0,110.0,0.72401,100.0,100.0,4460.6,4.0,0,0,-73.874073,40.8870975,A
3571,68.0,112530.0,1963.0,1,100.0,87.4,4.5,0.0,79.5,0.0,1.19968,0.0,135.0,1.19968,0.0,0.0,6415.4635607573155,5.0,0,0,-73.896862,40.879813,C
3572,46.0,84630.0,1962.0,1,100.0,98.7,5.1,0.0,79.5,0.0,1.18161,0.0,100.0,1.18161,0.0,0.0,4331.2,5.0,0,0,-73.898542,40.878823,D
3573,80.0,55552.0,1962.0,1,100.0,72.5,4.3,0.0,79.5,0.0,1.15207,0.0,64.0,1.15207,0.0,0.0,3950.5,5.0,0,0,-73.876617,40.880718,B
3574,64.0,58993.0,1960.0,1,100.0,74.9,5.4,0.0,79.5,0.0,1.06792,0.0,63.0,1.06792,90.0,100.0,2476.1,8.0,0,0,-73.876259,40.873032,C
3600,64.0,73610.0,1936.0,1,100.0,78.0,3.6,0.0,79.5,0.0,0.81511,0.0,60.0,0.81511,80.0,100.0,3033.2,8.0,0,0,-73.869698,40.855187,C
3653,100.0,53898.0,1927.0,1,100.0,20.9,5.0,0.0,79.5,0.0,0.89057,0.0,48.0,0.89057,60.0,100.0,5484.9,10.0,0,0,-73.905903,40.854089,A
3654,4.0,53430.0,1925.0,1,100.0,146.8,5.1,0.0,79.5,0.0,1.21654,0.0,12.0,0.22459,60.0,100.0,8372.9,6.0,0,0,-73.905851,40.859814,D
3655,98.0,105000.0,1998.0,1,100.0,39.5,4.1,0.0,79.5,0.0,0.8,0.0,84.0,0.8,60.0,100.0,6597.8,5.0,0,0,-73.889337,40.831924,A
3656,39.0,56340.0,1998.0,1,100.0,106.9,6.5,0.0,79.5,0.0,1.27796,0.0,72.0,1.27796,60.0,100.0,7469.3,5.0,0,0,-73.890233,40.849329,D
3657,26.0,60200.0,1998.0,1,100.0,118.3,7.2,0.0,79.5,0.0,1.42857,0.0,86.0,1.42857,70.0,100.0,6415.4635607573155,4.0,0,0,-73.887812,40.849193,D
3659,78.0,72486.0,2009.0,1,100.0,63.8,4.7,0.0,79.5,0.0,1.10366,0.0,80.0,1.10366,100.0,100.0,3779.9,5.0,0,0,-73.887776,40.868051,B
3661,87.0,69960.0,1931.0,1,100.0,62.1,4.1,0.0,79.5,0.0,1.18639,0.0,83.0,1.18639,100.0,100.0,3298.3,5.0,0,0,-73.887563,40.867854,A
3662,40.0,72486.0,2009.0,1,100.0,82.1,6.5,0.0,79.5,0.0,1.10366,0.0,80.0,1.10366,100.0,100.0,3355.8,5.0,0,0,-73.88752,40.867815,D
3663,24.0,54400.0,1922.0,1,100.0,118.7,4.3,0.0,79.5,0.0,1.01103,0.0,55.0,1.01103,60.0,100.0,6415.4635607573155,12.0,0,0,-73.892969,40.865122,D
3664,49.0,70808.0,2005.0,1,100.0,85.4,5.5,0.0,79.5,0.0,0.87561,0.0,62.0,0.87561,70.0,100.0,6536.9,5.0,0,0,-73.894677,40.857636,D
3669,39.0,80120.0,1960.0,1,100.0,116.6,3.7,0.0,79.5,0.0,0.96106,0.0,77.0,0.96106,90.0,100.0,3152.8,4.0,0,0,-73.908573,40.883997,D
3677,61.0,113721.0,1965.0,1,100.0,85.6,5.7,0.0,79.5,0.0,0.97607,0.97607,0.0,0.0,100.0,100.0,9740.4,4.0,0,0,-73.886864,40.815929,C
3694,16.0,73824.0,1975.0,1,100.0,134.9,5.4,0.0,79.5,0.0,1.01593,0.0,75.0,1.01593,0.0,100.0,6415.4635607573155,4.0,0,0,-73.881523,40.844798,D
3702,100.0,373981.63999999966,1941.0,1,100.0,19.0,4.2,0.0,79.5,0.0,0.93974,0.93974,0.0,0.0,90.0,90.0,6415.4635607573155,31.61999999999989,0,0,-73.85979,40.841727,A
3703,99.0,166805.0,1941.0,1,100.0,26.4,5.1,0.0,79.5,0.0,0.76736,0.0,128.0,0.76736,90.0,90.0,6415.4635607573155,12.0,0,0,-73.85979,40.841727,A
3704,100.0,373981.63999999966,1941.0,1,100.0,20.5,4.2,0.0,79.5,0.0,0.94163,0.94163,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,31.61999999999989,0,0,-73.85979,40.841727,A
3705,100.0,373981.63999999966,1941.0,1,100.0,20.1,4.0,0.0,79.5,0.0,1.04026,1.04026,0.0,0.0,90.0,90.0,6415.4635607573155,31.61999999999989,0,0,-73.85979,40.841727,A
3745,81.0,86625.0,1928.0,1,100.0,74.7,3.8,0.0,79.5,0.0,0.84271,0.0,73.0,0.84271,100.0,100.0,7008.5,10.0,1,0,-73.882942,40.88239,B
3759,33.0,116222.0,1965.0,1,100.0,106.1,5.3,0.0,79.5,0.0,0.86042,0.86042,0.0,0.0,70.0,100.0,8136.1,3.0,0,0,-73.866171,40.872977,D
3763,48.0,70994.0,1944.0,1,100.0,105.4,5.3,0.0,79.5,0.0,1.0846,0.0,77.0,1.0846,100.0,100.0,5744.8,10.0,0,0,-73.927171,40.832276,D
3764,60.0,98258.0,1961.0,1,100.0,87.6,5.0,0.0,79.5,0.0,0.87525,0.0,86.0,0.87525,100.0,100.0,5791.4,5.0,0,0,-73.896579,40.8870975,C
