,score,largest_property_use_type_1,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site,green_power_offsite_kwh,egrid_output_emissions_rate,avoided_emissions_offsite,avoided_emissions_onsite_1,percent_of_electricity_that,multifamily_housing_total_1,multifamily_housing_number_5,multifamily_housing_number_6,multifamily_housing_number_7,multifamily_housing_percent,water_use_all_water_sources,community_board,census_tract,latitude,longitude
5916,57.0,100875.0,1927,1,100.0,91.7,3.7,0.0,84.7,0.0,0.0,0.0,0.79306,0.0,80.0,0.79306,0.0,8829.3,207.0,415.0,40.86908,-73.884119
5917,20.0,137712.0,1927,1,100.0,109.3,4.2,0.0,84.7,0.0,0.0,0.0,0.72615,0.0,100.0,0.72615,0.0,5942.8252124221,204.0,63.0,40.824233,-73.925919
5919,57.0,61708.0,1950,1,100.0,89.9,3.8,0.0,84.7,0.0,0.0,0.0,1.00473,0.0,62.0,1.00473,0.0,4123.6,207.0,415.0,40.869299,-73.883728
5924,37.0,80117.0,1957,1,100.0,95.9,4.9,0.0,84.7,0.0,0.0,0.0,0.84876,0.0,68.0,0.84876,0.0,2163.4,208.0,29301.0,40.879903,-73.921405
5928,76.0,70875.0,1920,1,100.0,72.4,4.5,0.0,84.7,0.0,0.0,0.0,0.73369,0.0,52.0,0.73369,100.0,5531.9,207.0,431.0,40.878914,-73.873713
5929,93.0,74970.0,1959,1,100.0,60.8,3.4,0.0,84.7,0.0,0.0,0.0,0.74697,0.0,56.0,0.74697,100.0,5374.5,207.0,42901.0,40.874124,-73.875367
5957,33.0,55300.0,1968,1,100.0,112.2,4.5,0.0,84.7,0.0,0.0,0.0,1.04882,0.0,58.0,1.04882,0.0,6186.4,212.0,336.0,40.8715,-73.870382
5961,44.0,108850.0,1935,1,100.0,103.3,3.4,0.0,84.7,0.0,0.0,0.0,0.88195,0.0,96.0,0.88195,0.0,11973.4,204.0,225.0,40.841345,-73.912549
5978,65.0,74000.0,1923,1,100.0,82.8,3.4,0.0,84.7,0.0,0.0,0.0,0.97297,0.0,72.0,0.97297,0.0,6154.2,208.0,287.0,40.881183,-73.9041
5983,33.0,89915.0,1973,1,100.0,100.3,3.8,0.0,84.7,0.0,0.0,0.0,0.77851,0.0,70.0,0.77851,90.0,12021.2,207.0,40502.0,40.86547,-73.891472
5993,28.0,56000.0,1927,1,100.0,120.7,4.1,0.0,84.7,0.0,0.0,0.0,1.10714,0.0,62.0,1.10714,0.0,5662.9,212.0,420.0,40.8868586,-73.861521
5994,75.0,70000.0,1927,1,100.0,74.2,3.3,0.0,84.7,0.0,0.0,0.0,0.9,0.0,63.0,0.9,0.0,7685.7,208.0,287.0,40.881128,-73.903966
5996,80.0,63000.0,1927,1,100.0,71.4,3.2,0.0,84.7,0.0,0.0,0.0,0.84127,0.0,53.0,0.84127,0.0,5272.3,208.0,287.0,40.88134,-73.905072
5997,68.0,56000.0,1927,1,100.0,81.9,3.8,0.0,84.7,0.0,0.0,0.0,0.94643,0.0,53.0,0.94643,0.0,5375.5,208.0,287.0,40.881137,-73.905268
6002,73.0,70687.0,1929,1,100.0,76.8,3.4,0.0,84.7,0.0,0.0,0.0,0.91955,0.0,65.0,0.91955,80.0,4398.7,208.0,285.0,40.884118,-73.902269
6027,48.0,74729.0,1926,1,100.0,94.2,4.4,0.0,84.7,0.0,0.0,0.0,0.93672,0.0,70.0,0.93672,0.0,8982.5,208.0,289.0,40.880496,-73.905891
6028,33.0,67228.0,1939,1,100.0,96.0,5.0,0.0,84.7,0.0,0.0,0.0,0.95198,0.0,64.0,0.95198,0.0,7981.9,204.0,189.0,40.832781,-73.927841
6029,63.0,93180.0,1936,1,100.0,80.8,3.9,0.0,84.7,0.0,0.0,0.0,0.90148,0.0,84.0,0.90148,0.0,7895.4,207.0,265.0,40.864312,-73.901467
6034,54.0,62917.0,1928,1,100.0,89.6,4.6,0.0,84.7,0.0,0.0,0.0,0.96953,0.0,61.0,0.96953,90.0,4216.8,209.0,5002.0,40.826413,-73.878658
6046,43.0,80250.0,1941,1,100.0,88.2,3.2,0.0,84.7,0.0,0.0,0.0,0.76012,0.0,61.0,0.76012,90.0,4940.1,204.0,195.0,40.830089,-73.920933
6049,94.0,200261.0,1924,1,100.0,38.6,5.2,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,208.0,309.0,40.8868586,-73.907008
6051,25.0,106190.0,1910,1,100.0,101.2,3.3,0.0,84.7,0.0,0.0,0.0,0.90404,0.0,34.0,0.32018,90.0,14116.4,208.0,277.0,40.879454,-73.901253
6052,12.0,66902.0,1910,1,100.0,121.6,4.3,0.0,84.7,0.0,0.0,0.0,1.06125,0.0,14.0,0.20926,90.0,9498.8,208.0,277.0,40.878791,-73.901771
6061,39.0,63000.0,1960,1,100.0,104.0,0.9,0.0,84.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5855.8,210.0,138.0,40.821263,-73.82907658
6104,63.0,166600.0,2010,1,100.0,81.3,11.1,0.0,84.7,0.0,0.0,0.0,0.9870696988034008,0.1636301881821998,37.19692364208867,0.5598969481473706,72.16347480279028,5942.8252124221,206.0,397.0,40.860807,-73.889679
6113,41.0,52668.0,1933,1,100.0,97.8,3.6,0.0,84.7,0.0,0.0,0.0,0.93036,0.0,49.0,0.93036,90.0,4046.5,207.0,40303.0,40.869378,-73.894391
6123,70.0,112562.0,1910,1,100.0,79.0,5.8,0.0,84.7,0.0,0.0,0.0,0.8884,0.0,100.0,0.8884,0.0,14141.8,202.0,89.0,40.82097,-73.892412
6125,98.0,257181.0,1926,1,100.0,33.5,5.9,0.0,84.7,0.0,0.0,0.0,0.87098,0.0,197.0,0.87098,0.0,26828.1,205.0,24502.0,40.855362,-73.912657
6139,28.0,90244.0,1960,1,100.0,103.9,4.3,0.0,84.7,0.0,0.0,0.0,1.01946,0.0,92.0,1.01946,90.0,7721.7,212.0,394.0,40.8868586,-73.864755
6154,31.0,94798.0,1937,1,100.0,108.7,3.7,0.0,84.7,0.0,0.0,0.0,0.70677,0.0,67.0,0.70677,90.0,10550.2,207.0,255.0,40.860276,-73.909549
6155,40.0,88214.0,1929,1,100.0,102.0,4.7,0.0,84.7,0.0,0.0,0.0,0.82753,0.0,73.0,0.82753,90.0,5942.8252124221,204.0,223.0,40.840792,-73.91401
6156,50.0,75833.0,1928,1,100.0,94.4,3.9,0.0,84.7,0.0,0.0,0.0,0.97583,0.0,74.0,0.97583,90.0,5942.8252124221,204.0,199.0,40.837413,-73.925554
6157,95.0,74010.0,1928,1,100.0,45.0,8.1,0.0,84.7,0.0,0.0,0.0,1.781234799999999,0.0,132.0,1.6733433999999994,90.0,5942.8252124221,204.0,22101.0,40.838796,-73.918086
6158,77.0,72800.0,1928,1,100.0,69.4,3.8,0.0,84.7,0.0,0.0,0.0,0.76923,0.0,56.0,0.76923,90.0,8170.0,205.0,20501.0,40.847988,-73.921808
6159,22.0,64200.0,1941,1,100.0,114.7,5.2,0.0,84.7,0.0,0.0,0.0,1.04361,0.0,67.0,1.04361,90.0,9975.8,205.0,217.0,40.846691,-73.915719
6160,86.0,56496.0,1939,1,100.0,62.3,3.7,0.0,84.7,0.0,0.0,0.0,0.84962,0.0,48.0,0.84962,90.0,5151.1,205.0,239.0,40.858812,-73.901493
6161,26.0,72116.0,1923,1,100.0,121.6,4.9,0.0,84.7,0.0,0.0,0.0,1.09546,0.0,79.0,1.09546,90.0,5942.8252124221,204.0,22703.0,40.844199,-73.911588
6162,16.0,69832.0,1936,1,100.0,133.3,4.8,0.0,84.7,0.0,0.0,0.0,0.95945,0.0,67.0,0.95945,90.0,18075.0,205.0,22901.0,40.847079,-73.906426
6163,41.0,71820.0,1953,1,100.0,111.4,3.8,0.0,84.7,0.0,0.0,0.0,0.72403,0.0,52.0,0.72403,90.0,5942.8252124221,205.0,23302.0,40.848323,-73.906995
6164,53.0,70000.0,1925,1,100.0,101.0,3.9,0.0,84.7,0.0,0.0,0.0,0.85714,0.0,60.0,0.85714,90.0,7905.7,205.0,243.0,40.852046,-73.912206
6165,77.0,77000.0,1927,1,100.0,78.1,2.9,0.0,84.7,0.0,0.0,0.0,0.77922,0.0,60.0,0.77922,90.0,7251.6,205.0,381.0,40.849544,-73.902967
6166,40.0,78356.0,1931,1,100.0,92.7,5.2,0.0,84.7,0.0,0.0,0.0,0.76574,0.0,60.0,0.76574,90.0,374.0,205.0,23301.0,40.848433,-73.910606
6167,75.0,234018.0,1927,1,100.0,85.3,4.8,0.0,84.7,0.0,0.0,0.0,0.77772,0.0,182.0,0.77772,90.0,25836.7,204.0,5902.0,40.825922,-73.923153
6170,89.0,103284.0,1928,1,100.0,63.3,3.3,0.0,84.7,0.0,0.0,0.0,0.89075,0.0,92.0,0.89075,80.0,5942.8252124221,209.0,222.0,40.834406,-73.856961
6171,1.0,82053.0,1928,1,100.0,188.6239999999998,5.7,0.0,84.7,0.0,0.0,0.0,0.75561,0.0,62.0,0.75561,90.0,5942.8252124221,204.0,18102.0,40.83095,-73.919327
6203,92.0,65250.0,1926,1,100.0,60.3,2.7,0.0,84.7,0.0,0.0,0.0,0.99617,0.0,65.0,0.99617,80.0,7183.4,208.0,289.0,40.878331,-73.906574
6204,55.0,63600.0,1925,1,100.0,78.1,4.9,0.0,84.7,0.0,0.0,0.0,0.95912,0.0,61.0,0.95912,90.0,5942.8252124221,208.0,285.0,40.8868586,-73.900363
6217,84.0,63130.0,1925,1,100.0,65.6,2.7,0.0,84.7,0.0,0.0,0.0,0.80786,0.0,51.0,0.80786,90.0,5942.8252124221,207.0,419.0,40.877337,-73.879726
6229,100.0,77212.0,1950,2,100.0,14.2,2.8,0.0,79.5,0.0,0.0,0.0,0.79003,0.0,0.0,0.0,100.0,6685.3,211.0,328.0,40.860053,-73.86461
6230,87.0,50665.0,1912,2,100.0,49.7,6.7,0.0,84.7,0.0,0.0,0.0,0.80924,0.0,41.0,0.80924,100.0,5942.8252124221,206.0,36502.0,40.844146,-73.889205
6257,58.0,57100.0,1929,1,100.0,89.9,4.8,0.0,84.7,0.0,0.0,0.0,1.03328,0.0,59.0,1.03328,100.0,7067.5,204.0,21302.0,40.843947,-73.920692
6258,29.0,70985.0,2001,1,100.0,96.1,6.7,0.0,84.7,0.0,0.0,0.0,1.15517,0.0,82.0,1.15517,100.0,5364.9,204.0,211.0,40.839262,-73.924312
6259,15.0,74448.0,2005,1,100.0,122.9,5.0,0.0,84.7,0.0,0.0,0.0,1.14174,0.0,85.0,1.14174,90.0,4376.3,204.0,201.0,40.839993,-73.926429
6260,95.0,79369.0,1926,1,100.0,46.3,5.0,0.0,84.7,0.0,0.0,0.0,0.89456,0.0,71.0,0.89456,100.0,5942.8252124221,204.0,201.0,40.84195,-73.925346
6261,60.0,127774.0,2009,1,100.0,80.5,5.9,0.0,84.7,0.0,0.0,0.0,0.99394,0.0,127.0,0.99394,90.0,8697.0,204.0,21302.0,40.841533,-73.921573
6262,72.0,53786.0,2010,1,100.0,92.3,6.7,0.0,84.7,0.0,0.0,0.0,1.33864,0.0,72.0,1.33864,0.0,2911.7,207.0,263.0,40.867788,-73.903009
6263,36.0,82161.0,2006,1,100.0,98.4,6.3,0.0,84.7,0.0,0.0,0.0,0.98587,0.0,81.0,0.98587,90.0,7875.2,204.0,21302.0,40.84126,-73.920739
6264,53.0,115179.0,2006,1,100.0,86.1,6.9,0.0,84.7,0.0,0.0,0.0,1.10263,0.0,127.0,1.10263,90.0,11095.9,204.0,21302.0,40.841192,-73.920768
6265,8.0,58700.0,1927,1,100.0,146.8,6.8,0.0,84.7,0.0,0.0,0.0,1.10732,0.0,65.0,1.10732,100.0,7223.6,204.0,21302.0,40.842243,-73.92107
6266,74.0,72000.0,2002,1,100.0,68.8,4.9,0.0,84.7,0.0,0.0,0.0,1.09722,0.0,79.0,1.09722,80.0,4038.5,204.0,21302.0,40.843223,-73.920343
6267,54.0,65775.0,2003,1,100.0,86.6,5.1,0.0,84.7,0.0,0.0,0.0,1.18586,0.0,78.0,1.18586,90.0,4044.7,204.0,21302.0,40.843627,-73.922243
6268,60.0,53729.0,2006,1,100.0,72.8,6.4,0.0,84.7,0.0,0.0,0.0,0.91198,0.0,49.0,0.91198,90.0,4665.6,204.0,21302.0,40.842412,-73.919845
6269,8.0,97846.0,1927,1,100.0,133.9,5.6,0.0,84.7,0.0,0.0,0.0,0.95047,0.0,93.0,0.95047,100.0,15449.2,204.0,199.0,40.835606,-73.924605
6270,31.0,61901.0,2005,1,100.0,94.3,6.6,0.0,84.7,0.0,0.0,0.0,1.05006,0.0,65.0,1.05006,90.0,3574.9,204.0,21302.0,40.843696,-73.918867
6271,42.0,85600.0,2007,1,100.0,88.6,5.4,0.0,84.7,0.0,0.0,0.0,0.87617,0.0,75.0,0.87617,90.0,7766.3,204.0,21302.0,40.843962,-73.918661
6273,68.0,102885.0,2007,1,100.0,71.4,5.1,0.0,84.7,0.0,0.0,0.0,0.93308,0.0,96.0,0.93308,90.0,6808.7,206.0,359.0,40.841488,-73.885121
6281,51.0,77000.0,1983,1,100.0,90.5,3.9,0.0,84.7,0.0,0.0,0.0,0.93506,0.0,72.0,0.93506,80.0,3341.7,208.0,279.0,40.882242,-73.897043
6346,12.0,67800.0,1931,1,90.0,125.3,6.6,0.0,84.7,0.0,0.0,0.0,1.0767,0.0,73.0,1.0767,50.0,5942.8252124221,202.0,11502.0,40.81699,-73.885825
6365,65.0,87120.0,1927,1,100.0,85.6,3.7,0.0,84.7,0.0,0.0,0.0,0.9068,0.0,26.0,0.29844,100.0,7550.8,211.0,33202.0,40.863614,-73.870394
6369,71.0,106936.0,2009,1,100.0,73.6,8.8,0.0,84.7,0.0,0.0,0.0,1.77676,0.0,190.0,1.6733433999999994,90.0,5681.2,201.0,43.0,40.814675,-73.916537
6428,33.0,66699.0,1925,1,100.0,100.2,4.1,0.0,84.7,0.0,0.0,0.0,1.09447,0.0,22.0,0.32984,100.0,12459.6,205.0,23703.0,40.860075,-73.899601
6435,25.0,58662.0,1925,1,100.0,102.3,5.1,0.0,84.7,0.0,0.0,0.0,0.69892,0.0,14.0,0.23866,100.0,7095.3,205.0,24502.0,40.854896,-73.913041
6457,35.0,73260.0,1928,1,100.0,110.9,4.4,0.0,84.7,0.0,0.0,0.0,0.9828,0.0,72.0,0.9828,90.0,9835.2,209.0,54.0,40.830857,-73.875896
6458,86.0,69848.0,1960,1,100.0,61.0,3.5,0.0,84.7,0.0,0.0,0.0,1.07376,0.0,33.0,0.47245,90.0,3453.8,208.0,285.0,40.88582,-73.902126
6459,48.0,73260.0,1928,1,100.0,105.1,3.7,0.0,84.7,0.0,0.0,0.0,0.9828,0.0,72.0,0.9828,90.0,8764.7,209.0,54.0,40.830623,-73.875843
6461,64.0,101738.0,1955,1,100.0,68.8,4.0,0.0,84.7,0.0,0.0,0.0,1.02223,0.0,0.0,0.0,100.0,12541.8,209.0,92.0,40.832627,-73.856907
6463,19.0,74293.0,1932,1,100.0,106.1,4.5,0.0,84.7,0.0,0.0,0.0,0.96914,0.0,24.0,0.32305,90.0,8892.8,207.0,40304.0,40.867978,-73.894462
6464,90.0,79920.0,1923,1,100.0,51.2,3.8,0.0,84.7,0.0,0.0,0.0,0.82583,0.0,13.0,0.16266,100.0,5942.8252124221,207.0,40302.0,40.868289,-73.892679
6472,40.0,59475.0,1939,1,100.0,91.7,4.3,0.0,84.7,0.0,0.0,0.0,0.8575,0.0,24.0,0.40353,100.0,5102.4,207.0,255.0,40.860169,-73.910269
6473,82.0,89780.0,1963,1,100.0,57.4,3.4,0.0,84.7,0.0,0.0,0.0,0.77968,0.0,33.0,0.36757,90.0,3218.4,211.0,296.0,40.856047,-73.843922
6474,54.0,69730.0,1964,1,100.0,77.4,5.7,0.0,84.7,0.0,0.0,0.0,1.13294,0.0,36.0,0.51628,90.0,3013.8,210.0,516.0,40.84084,-73.82907658
6479,46.0,78505.0,2009,1,100.0,77.1,7.9,0.0,84.7,0.0,0.0,0.0,1.46488,0.0,0.0,0.0,100.0,5304.4,204.0,225.0,40.838039,-73.910291
6486,91.0,53900.0,1923,1,100.0,64.8,2.8,0.0,84.7,0.0,0.0,0.0,0.68646,0.0,37.0,0.68646,60.0,3337.5,207.0,421.0,40.881442,-73.88438
6489,100.0,92782.0,1951,1,100.0,66.3,2.8,0.0,84.7,0.0,0.0,0.0,0.85146,0.0,79.0,0.85146,100.0,4152.4,208.0,301.0,40.881081,-73.917882
6496,100.0,78825.0,1950,1,100.0,16.9,3.3,0.0,84.7,0.0,0.0,0.0,1.21789,0.0,0.0,0.0,100.0,5133.5,208.0,351.0,40.8868586,-73.896854
6499,64.0,56333.0,1930,1,100.0,77.2,3.0,0.0,84.7,0.0,0.0,0.0,0.86983,0.0,16.0,0.28403,100.0,4606.2,207.0,415.0,40.869625,-73.883236
6508,55.13228165660345,56863.0,1964,1,100.0,88.1,4.1,0.0,84.7,0.0,0.0,0.0,0.94965,0.0,54.0,0.94965,90.0,2650.9,211.0,288.0,40.855549,-73.855086
6521,67.0,67500.0,1924,1,100.0,90.8,0.9,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,100.0,6393.4,207.0,411.0,40.872514,-73.887534
6526,67.0,85404.0,1928,1,100.0,87.5,4.2,0.0,84.7,0.0,0.0,0.0,0.7728,0.0,66.0,0.7728,0.0,7908.3,205.0,239.0,40.859158,-73.90232
6560,64.0,88554.0,2010,1,100.0,63.7,7.1,0.0,84.7,0.0,0.0,0.0,0.80177,0.80177,0.0,0.0,90.0,5050.1,203.0,141.0,40.824454,-73.915657
6563,72.0,302455.0,2009,2,100.0,66.6,6.0,0.0,84.7,0.0,0.0,0.0,0.83318,0.83318,0.0,0.0,0.0,5942.8252124221,203.0,141.0,40.824901,-73.915201
6567,39.0,123573.0,1962,1,100.0,93.3,4.9,0.0,84.7,0.0,0.0,0.0,0.85779,0.0,106.0,0.85779,80.0,8259.1,211.0,296.0,40.855922,-73.842325
6612,77.0,81900.0,1924,1,100.0,82.7,3.3,0.0,84.7,0.0,0.0,0.0,0.84249,0.0,69.0,0.84249,100.0,835.1,207.0,263.0,40.866611,-73.903861
6616,73.0,71870.0,1927,1,100.0,86.2,3.7,0.0,84.7,0.0,0.0,0.0,0.90441,0.0,65.0,0.90441,100.0,7258.3,208.0,273.0,40.873509,-73.904071
6641,72.0,50760.0,1935,1,100.0,83.5,2.9,0.0,84.7,0.0,0.0,0.0,0.72892,0.0,37.0,0.72892,100.0,3243.0,207.0,425.0,40.870785,-73.876505
6661,100.0,59700.0,1927,1,100.0,16.1,4.6,0.0,84.7,0.0,0.0,0.0,0.98827,0.0,59.0,0.98827,90.0,5942.8252124221,204.0,21302.0,40.841653,-73.920446
6676,5.0,145936.0,1910,1,100.0,140.4,7.1,0.0,84.7,0.0,0.0,0.0,1.021,0.0,149.0,1.021,0.0,5942.8252124221,201.0,31.0,40.808626,-73.921771
6678,68.0,54835.0,1926,1,100.0,79.9,3.7,0.0,84.7,0.0,0.0,0.0,1.00301,0.0,55.0,1.00301,90.0,3877.0,207.0,415.0,40.87006,-73.884103
6690,59.0,57053.0,1961,1,100.0,90.4,2.4,0.0,84.7,0.0,0.0,0.0,0.87638,0.0,50.0,0.87638,80.0,5942.8252124221,211.0,228.0,40.852738,-73.863905
6693,84.0,61500.0,1924,1,100.0,79.7,2.9,0.0,84.7,0.0,0.0,0.0,0.99187,0.0,61.0,0.99187,90.0,404.2,208.0,285.0,40.8868586,-73.899364
6712,7.0,87655.0,1927,1,100.0,147.5,3.5,0.0,84.7,0.0,0.0,0.0,0.88985,0.0,78.0,0.88985,90.0,10882.5,211.0,22401.0,40.854564,-73.869476
6713,45.0,85000.0,1963,1,100.0,97.8,4.0,0.0,84.7,0.0,0.0,0.0,1.02353,0.0,87.0,1.02353,90.0,2968.3,212.0,378.0,40.878647,-73.867815
6714,55.0,64866.0,1928,1,100.0,96.0,2.0,0.0,84.7,0.0,0.0,0.0,0.86332,0.0,56.0,0.86332,90.0,5942.8252124221,207.0,419.0,40.876232,-73.880603
6715,72.0,73252.0,1928,1,100.0,74.3,4.3,0.0,84.7,0.0,0.0,0.0,1.13308,0.0,83.0,1.13308,90.0,11526.7,208.0,273.0,40.874578,-73.902536
6716,97.0,92555.0,1928,1,100.0,47.2,3.9,0.0,84.7,0.0,0.0,0.0,0.85355,0.0,79.0,0.85355,90.0,8417.8,208.0,273.0,40.874641,-73.902511
6717,36.0,121255.0,1965,1,100.0,102.9,5.2,0.0,84.7,0.0,0.0,0.0,1.02264,1.02264,0.0,0.0,90.0,14003.8,205.0,38302.0,40.857408,-73.89677
6734,78.0,107210.0,1927,1,100.0,66.2,3.2,0.0,84.7,0.0,0.0,0.0,0.79284,0.0,0.0,0.0,100.0,6097.4,208.0,273.0,40.874492,-73.901495
6735,74.0,107210.0,1927,1,100.0,69.1,3.2,0.0,84.7,0.0,0.0,0.0,0.79284,0.0,0.0,0.0,100.0,6097.4,208.0,273.0,40.874492,-73.901495
6751,84.0,131292.0,1985,1,100.0,71.7,4.5,0.0,84.7,0.0,0.0,0.0,0.56535,0.0,74.0,0.56363,90.0,8020.7,201.0,79.0,40.81478,-73.903585
6801,100.0,74645.0,1925,1,100.0,16.8,3.7,0.0,79.5,0.0,0.0,0.0,1.05834,0.0,26.0,0.34832,100.0,2120.7,212.0,374.0,40.872255,-73.866129
6802,100.0,61143.0,1925,1,100.0,22.7,4.5,0.0,79.5,0.0,0.0,0.0,0.9486,0.0,12.0,0.19626,100.0,9100.9,204.0,22102.0,40.838068,-73.916247
6812,44.0,88627.0,1960,1,100.0,101.7,5.1,0.0,84.7,0.0,0.0,0.0,1.09448,0.0,97.0,1.09448,80.0,8524.2,202.0,12701.0,40.826454,-73.888833
6817,94.0,83250.0,1941,1,100.0,60.2,2.8,0.0,84.7,0.0,0.0,0.0,0.78078,0.0,65.0,0.78078,0.0,2702.0,208.0,297.0,40.884584,-73.911331
6823,56.0,79517.0,1924,1,100.0,98.3,3.8,0.0,84.7,0.0,0.0,0.0,0.94319,0.0,75.0,0.94319,0.0,8153.9,205.0,231.0,40.847472,-73.903216
6838,61.0,239702.0,1980,1,100.0,73.3,5.2,0.0,84.7,0.0,0.0,0.0,0.85106,0.0,197.0,0.85106,0.0,23526.2,204.0,173.0,40.825267,-73.917506
6839,61.0,239702.0,1980,1,100.0,73.3,5.2,0.0,84.7,0.0,0.0,0.0,0.85106,0.0,197.0,0.85106,0.0,23526.2,204.0,173.0,40.825267,-73.917506
6865,27.0,78000.0,1936,1,100.0,104.7,5.2,0.0,84.7,0.0,0.0,0.0,1.07692,0.0,84.0,1.07692,100.0,9752.2,210.0,204.0,40.841803,-73.853212
6870,52.0,77179.0,1960,1,100.0,89.2,4.6,0.0,84.7,0.0,0.0,0.0,0.85515,0.0,66.0,0.85515,90.0,4818.2,211.0,254.0,40.849837,-73.853284
6910,69.0,54150.0,1929,1,100.0,85.1,7.256123539601224,0.0,84.7,0.0,0.0,0.0,0.90489,0.0,49.0,0.90489,90.0,2833.3,202.0,117.0,40.815899,-73.887239
6917,9.0,90971.0,1940,1,100.0,145.9,4.0,0.0,84.7,0.0,0.0,0.0,0.92337,0.0,84.0,0.92337,10.0,11264.2,211.0,228.0,40.856693,-73.864378
6919,42.0,75630.0,1931,1,100.0,101.6,3.3,0.0,84.7,0.0,0.0,0.0,0.96523,0.0,73.0,0.96523,30.0,7131.2,212.0,434.0,40.8868586,-73.853797
6925,15.0,50748.0,1931,1,100.0,132.6,5.1,0.0,84.7,0.0,0.0,0.0,1.1232,0.0,57.0,1.1232,10.0,5418.9,212.0,376.0,40.872033,-73.868255
6926,23.0,52200.0,1927,1,100.0,115.2,3.9,0.0,84.7,0.0,0.0,0.0,0.82375,0.0,43.0,0.82375,10.0,6110.9,208.0,26702.0,40.873058,-73.899773
6929,100.0,97387.0,1947,1,100.0,13.734,0.9,0.0,84.7,0.0,0.0,0.0,0.79066,0.0,77.0,0.79066,30.0,374.0,211.0,248.0,40.855707,-73.858849
6937,90.0,85000.0,1991,1,100.0,59.2,3.8,0.0,84.7,0.0,0.0,0.0,0.82353,0.0,70.0,0.82353,100.0,2603.2,207.0,40702.0,40.867185,-73.885562
6939,53.0,56080.0,1929,1,100.0,96.7,3.6,0.0,84.7,0.0,0.0,0.0,1.08773,0.0,61.0,1.08773,100.0,3751.5,210.0,26601.0,40.848501,-73.831416
6955,5.0,52030.0,1982,1,100.0,161.2,5.2,0.0,84.7,0.0,0.0,0.0,0.90332,0.0,47.0,0.90332,90.0,5241.2,206.0,361.0,40.844819,-73.878502
6956,17.0,60000.0,1982,1,100.0,126.3,5.2,0.0,84.7,0.0,0.0,0.0,0.88333,0.0,53.0,0.88333,90.0,10915.7,206.0,361.0,40.844728,-73.878368
6961,20.0,70500.0,1939,1,100.0,124.9,3.4,0.0,84.7,0.0,0.0,0.0,1.12057,0.0,79.0,1.12057,100.0,5942.8252124221,209.0,5001.0,40.825924,-73.877589
6962,54.0,54000.0,1929,1,100.0,101.2,2.8,0.0,84.7,0.0,0.0,0.0,1.11111,0.0,60.0,1.11111,100.0,6442.2,209.0,5002.0,40.826446,-73.875821
6963,53.0,67018.0,1927,1,100.0,92.3,4.1,0.0,84.7,0.0,0.0,0.0,1.1191,0.0,75.0,1.1191,100.0,5942.8252124221,206.0,220.0,40.84009,-73.873382
6969,50.0,57427.0,1927,1,100.0,86.0,3.7,0.0,84.7,0.0,0.0,0.0,1.0448,0.0,20.0,0.34827,90.0,31522.859999999906,211.0,330.0,40.859953,-73.865586
6994,100.0,76607.0,1961,1,100.0,14.2,3.0,0.0,84.7,0.0,0.0,0.0,0.80933,0.0,62.0,0.80933,90.0,3024.3,211.0,288.0,40.853387,-73.853761
7025,44.0,60070.0,1926,1,100.0,119.3,3.8,0.0,84.7,0.0,0.0,0.0,1.54819,0.0,93.0,1.54819,90.0,4497.1,208.0,309.0,40.875884,-73.912453
7033,18.0,288990.0,1962,1,100.0,113.0,4.1,0.0,84.7,0.0,0.0,0.0,0.93083,0.0,0.0,0.0,100.0,5942.8252124221,212.0,380.0,40.876124,-73.860176
7034,18.0,288990.0,1962,1,100.0,113.0,4.1,0.0,84.7,0.0,0.0,0.0,0.93083,0.0,0.0,0.0,100.0,5942.8252124221,212.0,380.0,40.876124,-73.860176
7036,100.0,66258.0,1928,1,100.0,20.6,4.7,0.0,84.7,0.0,0.0,0.0,0.90555,0.0,60.0,0.90555,90.0,3692.0,203.0,161.0,40.834879,-73.885021
7040,52.0,80889.0,1933,1,100.0,89.5,3.9,0.0,84.7,0.0,0.0,0.0,0.90247,0.0,73.0,0.90247,90.0,12347.8,207.0,40302.0,40.869792,-73.89144
7043,55.13228165660345,282350.0,1927,1,100.0,82.4,4.0,0.0,84.7,0.0,0.0,0.0,0.64459,0.0,182.0,0.64459,0.0,20831.0,204.0,195.0,40.829399,-73.922802
7044,55.13228165660345,61165.0,1927,1,100.0,73.7,5.6,0.0,84.7,0.0,0.0,0.0,0.9646,0.0,59.0,0.9646,0.0,9802.5,205.0,217.0,40.845953,-73.915503
7056,99.0,77640.0,1924,1,100.0,43.0,3.8,0.0,84.7,0.0,0.0,0.0,0.97888,0.0,76.0,0.97888,90.0,2201.8,207.0,413.0,40.875452,-73.886133
7057,40.0,56000.0,1958,1,100.0,80.9,6.7,0.0,84.7,0.0,0.0,0.0,0.96429,0.0,54.0,0.96429,90.0,5942.8252124221,208.0,409.0,40.882774,-73.893422
7066,100.0,74796.0,1928,1,100.0,18.8,3.6,0.0,84.7,0.0,0.0,0.0,0.86903,0.0,22.0,0.29413,90.0,5942.8252124221,208.0,279.0,40.88353,-73.897677
