,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
16969,63.0,33499.0,1928,1,100,67.2,10.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.00399,40.723242,C
17107,99.0,31846.0,1900,1,100,17.1,3.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,202.0,5,0,0,-73.992441,40.733762,A
17120,78.0,140960.0,1912,1,100,63.8,9.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,9,0,0,-73.988091,40.74361,B
17227,95.0,25358.0,1901,1,100,32.8,5.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,302.5,5,0,0,-73.99785,40.71952,A
17228,57.0,38808.0,1900,1,85,71.2,12.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.999105,40.722663,C
17252,80.0,24108.0,1920,1,95,48.3,6.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,888.2,8,0,0,-73.984574,40.751732,B
17265,17.0,33880.0,2016,1,100,97.4,15.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,639.0,3,0,0,-73.994974,40.725545,D
17266,80.0,37045.0,1920,1,100,33.2,9.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1512.6,2,0,0,-73.972607,40.791646,B
17273,94.0,39848.0,1925,1,100,31.9,5.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,671.8,4,0,0,-73.98487,40.750258,A
17274,89.0,44380.0,1910,1,100,57.7,3.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,357.8,3,0,0,-73.986261,40.746124,A
17275,78.0,32898.0,1970,1,95,54.6,8.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.968455,40.752382,B
17292,93.0,29000.0,1920,1,100,25.6,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,15.384,4,0,0,-74.001014,40.720437,A
17294,8.0,19875.3,2006,1,100,180.3249999999999,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,525.9,4,0,0,-73.995996,40.716355,D
17299,75.0,41858.0,1909,1,80,71.3,12.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,479.6,5,0,0,-73.986865,40.736616,B
17301,48.0,38320.0,1929,1,100,93.0,18.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.007495,40.710105,D
17314,35.0,35600.0,1910,1,25,117.5,15.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.983513,40.749857,D
17370,96.0,69110.0,1910,1,100,24.9,4.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.950113,40.809721,A
17384,51.0,25830.0,1910,1,100,79.4,8.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,993.6,7,0,0,-73.984069,40.749903,D
17403,56.0,36720.0,1906,1,75,78.1,5.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1653.2,5,0,0,-73.986227,40.752426,C
17468,86.0,39538.0,1907,1,95,55.5,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,507.1,8,0,0,-73.984077,40.748224,A
17538,18.0,40564.0,1898,1,90,109.4,18.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1324.2,5,0,0,-74.005136,40.708769,D
17652,89.0,30760.0,1900,1,100,52.1,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1084.1,4,0,0,-73.991353,40.746383,A
17653,95.0,72179.0,1911,1,100,34.2,5.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,593.2,4,1,0,-73.989592,40.744829,A
17661,98.0,30000.0,1916,1,95,58.8,6.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,166.1,6,0,0,-73.987116,40.744914,A
17719,94.0,30000.0,1913,1,95,66.2,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.989679,40.743265,A
17720,86.0,32000.0,1900,1,100,38.5,11.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.989675,40.744083,A
17722,80.0,31850.0,1959,1,95,115.0,14.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,16,0,0,-73.93749569,40.819265,B
17724,100.0,26628.0,1915,1,95,29.6,0.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.988996,40.746199,A
17725,99.0,33515.0,1926,1,95,48.8,5.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,513.5,4,0,0,-73.93749569,40.809226,A
17827,90.0,26209.0,1920,1,90,41.7,9.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.989744,40.741335,A
17872,88.0,28000.0,1950,1,100,25.1,6.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.966404,40.760667,A
17944,22.0,29929.0,1963,1,100,82.1,21.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.96787,40.768463,D
18009,8.0,29249.0,1920,1,100,180.3249999999999,14.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,6702.8,5,0,0,-73.99746,40.717319,D
18010,58.0,40774.0,1920,1,100,70.4,11.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5769.0,13,0,0,-74.00083,40.718087,C
18018,80.0,30000.0,1915,1,75,47.0,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,90.3,3,0,0,-74.009419,40.720706,B
18039,89.0,26908.0,1902,1,100,61.1,10.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,0,0,-73.969931,40.759812,A
18162,64.0,42000.0,1915,1,100,37.0,12.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.001569,40.719753,C
18163,35.0,29415.0,1915,1,100,92.2,19.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-74.000823,40.720665,D
18171,73.0,34035.0,1900,1,100,85.4,17.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1658.5,3,0,0,-73.993488,40.725564,B
18215,80.0,26909.0,1900,1,100,67.3,4.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,551.1,7,0,0,-73.988769,40.745125,B
18360,48.0,28500.0,1915,1,100,87.6,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,387.1,5,1,0,-73.987427,40.744521,D
18361,48.0,28500.0,1915,1,100,87.6,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,387.1,5,1,0,-73.987427,40.744521,D
18383,82.0,699759.0,1924,1,55,43.5,9.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.986761,40.754611,B
18489,99.0,400144.0,1929,1,55,18.5,4.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5476.8,2,0,0,-73.992426,40.768917,A
18506,92.0,25200.0,1907,1,100,32.4,3.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,87.9,3,0,0,-73.991602,40.74568,A
18507,38.0,28750.0,1903,1,100,85.9,12.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,432.2,5,0,0,-73.995471,40.741591,D
18508,77.0,45873.0,1907,1,90,48.6,7.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,147.4,5,0,0,-73.991379,40.740619,B
18509,93.0,37742.0,1914,1,100,21.7,6.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,528.3,4,0,0,-73.990661,40.738788,A
18589,85.0,149179.0,1922,1,100,41.0,10.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,9,0,0,-73.97323,40.761081,B
18604,92.0,434220.0,1900,1,100,58.4,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.01311166,40.705354,A
18605,89.0,296076.0,1929,1,100,62.0,9.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.005764,40.707671,A
18606,83.0,463679.0,1927,1,100,98.7,9.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.006255,40.709729,B
18607,85.0,125640.0,1908,1,100,82.5,10.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,9,0,0,-74.01024,40.709493,B
18608,88.0,480831.0,1927,1,100,71.8,8.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-74.008217,40.71187,A
18626,80.0,102280.0,1920,1,90,42.2,6.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,620.8,5,0,0,-73.99048,40.743586,B
18645,70.0,55558.0,1927,1,100,64.1,9.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,983.6,6,0,0,-73.968978,40.759971,C
18669,93.0,173618.0,1927,1,100,54.1,4.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1313.1,9,0,0,-73.991814,40.754477,A
18697,98.0,61432.0,1925,1,100,29.1,2.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1050.9,8,0,0,-73.9935,40.748096,A
18698,35.0,28155.0,1911,1,100,67.8,15.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,682.9,6,0,0,-73.989956,40.746797,D
18699,59.0,81726.0,1963,1,100,74.6,13.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,15.384,9,0,0,-73.980151,40.757336,C
18721,86.0,63791.0,1909,1,100,42.4,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,639.6,4,0,0,-73.99175,40.746567,A
18731,91.0,36161.0,1900,1,100,35.9,6.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,911.5,14,0,0,-73.999095,40.717914,A
18732,80.0,66124.0,1912,1,100,75.3,16.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5983.4,7,0,0,-73.996793,40.718362,B
18752,70.0,193655.0,1925,1,100,83.1,9.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3064.0,12,2,0,-73.982515,40.745492,C
18803,20.0,29100.0,1900,1,100,96.1,11.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,567.8,5,0,0,-73.991744,40.738596,D
18818,57.0,143961.0,1958,1,100,66.5,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,0,0,-73.970496,40.756216,C
18857,85.0,37655.0,1911,1,95,51.4,4.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,320.8,6,0,0,-73.992909,40.744615,B
18858,88.0,34470.0,1910,1,100,45.8,7.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,347.4,4,0,0,-73.995666,40.740904,A
18870,82.0,69755.0,1900,1,100,57.9,7.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.997049,40.725089,B
18902,96.0,515174.0,1962,1,100,36.8,8.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.996048,40.753758,A
18903,72.0,246249.0,1930,1,100,61.4,6.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,947.8,5,0,0,-74.002482,40.71871,B
18934,67.0,57600.0,1911,1,100,85.4,12.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,644.5,5,0,0,-73.985798,40.750648,C
18946,58.0,920386.9700000044,1912,1,100,95.1,11.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.010997,40.707347,C
18955,67.0,26842.0,1927,1,100,67.5,4.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.975584,40.760324,C
18957,95.0,37796.0,1900,1,100,28.5,4.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,172.9,12,6,0,-73.992321,40.738736,A
19011,74.0,651651.0,1958,1,100,57.7,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,12938.3,9,2,0,-73.985949,40.753944,B
19014,100.0,64363.0,1998,1,25,6.0,1.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.93749569,40.804104,A
19019,100.0,920386.9700000044,1941,1,95,6.0,1.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.009521,40.728158,A
19025,45.0,595080.0,1975,1,95,93.7,14.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,1,0,-73.968676,40.750441,D
19030,70.0,56954.0,1960,1,95,68.1,9.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,2,0,-73.969079,40.760031,C
19069,80.0,63791.0,1909,1,100,52.4,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,565.4,4,0,0,-73.989491,40.744785,B
19100,8.0,26823.0,1920,1,100,180.3249999999999,21.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,0,0,-73.988783,40.729082,D
19140,90.0,31788.0,1900,1,100,33.2,6.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,199.7,4,0,0,-73.990336,40.740495,A
19153,74.0,28866.0,1950,1,100,57.1,14.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,330.6,11,0,0,-73.995646,40.716935,B
19161,48.0,920386.9700000044,1987,1,95,87.0,19.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,29730.9,19,7,0,-73.986275,40.762074,D
19169,86.0,58340.0,1970,1,100,62.8,4.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.963075,40.761701,A
19219,42.0,33922.0,1921,1,100,100.3,15.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.97831,40.756998,D
19225,88.0,860889.0,1923,1,100,85.8,7.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-74.01311166,40.70568,A
19263,88.0,298796.0,1984,1,100,60.0,13.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.971322,40.757943,A
19268,92.0,349683.0,1925,1,100,37.8,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,2,0,-73.983889,40.748147,A
19298,54.0,920386.9700000044,1987,1,95,80.3,17.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,14697.2,14,7,0,-74.008036,40.704275,D
19316,71.0,21856.0,1935,1,100,64.3,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,326.2,4,0,0,-73.989661,40.718984,B
19489,24.0,32421.0,1920,1,100,92.6,19.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.938681,40.804014,D
19498,96.0,96743.0,1950,1,100,20.5,5.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.946195,40.808064,A
19563,55.0,129666.0,2010,1,65,67.1,12.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.005687,40.74198,D
19569,48.0,80827.0,1929,1,100,76.5,15.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-74.006045,40.741245,D
19652,92.0,27710.0,1926,1,100,41.1,4.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,123.1,5,0,0,-73.948824,40.780818,A
19669,70.0,49220.0,1920,1,100,61.9,9.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,19,1,0,-73.943012,40.819265,C
19670,51.0,32100.0,1915,1,100,62.7,14.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,10,0,0,-73.996515,40.716394,D
19679,87.0,505622.0,1912,1,100,47.6,7.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.006893,40.709112,A
19680,81.0,29482.0,1900,1,100,55.7,6.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,135.4,2,0,0,-73.993766,40.721046,B
19681,83.0,920386.9700000044,1930,1,100,51.4,9.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.97576,40.751823,B
19692,84.0,199000.0,1910,1,100,58.3,11.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.986569,40.739921,B
19699,17.0,22268.0,1928,1,100,180.3249999999999,21.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1395.9,7,0,0,-73.988604,40.758885,D
19700,8.0,33500.0,1928,1,100,164.2,24.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5457.8,12,0,0,-73.988785,40.758632,D
19701,40.0,38887.0,2011,1,80,59.9,14.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,408.4,6,0,0,-73.992793,40.714406,D
19703,42.0,30681.0,1901,1,50,102.7,18.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.009786,40.708823,D
19766,8.0,26000.0,1915,1,100,150.2,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,561.8,3,0,0,-74.001111,40.718834,D
19775,95.0,25529.0,1900,1,100,54.6,16.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,439.0,2,0,0,-74.00716,40.70699,A
19876,80.0,34553.0,1915,1,90,59.5,6.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,440.5,4,0,0,-73.980242,40.756553,B
19889,78.0,240720.0,1931,1,100,51.9,7.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2636.1,6,2,0,-73.989669,40.75889,B
19937,63.0,45665.0,1910,1,100,95.3,18.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,958.5,5,0,0,-73.987069,40.764341,C
20016,80.0,812598.0,1974,1,75,51.3,8.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,11736.4,5,0,0,-73.969757,40.753194,B
20025,59.0,134302.0,1917,1,100,76.8,10.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.970576,40.764047,C
20050,72.0,587078.0,1921,1,95,66.0,10.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.989186,40.752992,B
20051,72.0,543748.0,1921,1,95,66.7,10.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.98897,40.753283,B
20062,41.0,32633.0,2015,1,100,109.1,20.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,309.9,2,0,0,-73.938481,40.819265,D
20088,33.0,21152.0,1926,1,90,95.6,6.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,145.7,2,0,0,-73.954017,40.769509,D
20130,39.0,60449.0,1916,1,100,54.2,14.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.983524,40.751306,D
20183,23.0,29219.0,1920,1,100,60.7,13.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.987373,40.744593,D
